row ID,row m/z,row retention time,0_AR_Blk_C18_Pos.mzML Peak area,1_AR_Arnica_C18_Pos.mzML Peak area,2_AR_Cinchona_C18_Pos.mzML Peak area,3_AR_Ginkgo_C18_Pos.mzML Peak area,4_AR_Panax_C18_Pos.mzML Peak area,5_AR_Salvia_C18_Pos.mzML Peak area
5503,629.31895048553,8.671490400000000,0.0,0.0,0.0,0.0,1537426.8206751500,0.0
5504,433.2328701572390,11.937095,0.0,101120.58191522400,58397.33436867120,261227.33211251600,2296503.634649080,17235.620920547600
5505,606.2815124855470,4.963531100000000,0.0,0.0,0.0,0.0,1391717.6502558000,0.0
5506,190.14336950495400,1.1595241666666700,1015.6294969921900,197269.91779760800,0.0,0.0,1112855.981788690,0.0
5507,765.4779185951340,5.202669,0.0,0.0,0.0,0.0,1102515.5400132200,0.0
5508,329.21796060033400,2.4395427666666700,0.0,6940.945610771480,28081.677168597500,0.0,1296252.8487369600,0.0
5509,364.2216783392650,1.3009819,0.0,0.0,0.0,0.0,1295916.100662990,0.0
5510,646.3022151535900,6.90939435,0.0,0.0,9849.820546769800,0.0,1171968.5948602600,0.0
5511,841.4418665998040,9.8403367,0.0,8930.109080888310,0.0,0.0,1418080.6870287600,0.0
5512,708.3711450570400,4.3986621,0.0,0.0,0.0,0.0,1658329.988888440,0.0
5513,475.1667560850910,5.8760976,0.0,0.0,0.0,0.0,808882.446154012,0.0
5514,260.1854279447990,2.465482875,2040.0549399331800,32557.340072203100,0.0,0.0,1215385.1108888400,73943.72948321500
5515,407.3672342502330,8.1553086,0.0,0.0,0.0,0.0,1231128.484020890,0.0
5516,227.17951955291000,12.440595,0.0,0.0,0.0,0.0,1986442.9405589100,0.0
5517,1233.699406790030,9.1466975,0.0,0.0,0.0,0.0,1012155.9251682400,0.0
5518,637.4312182736600,2.3453808000000000,0.0,0.0,0.0,0.0,919704.0477848010,0.0
5519,422.0161112568370,0.8033229333333330,0.0,0.0,9860.04412889874,0.0,1173375.5450314500,10932.638484993800
5520,329.1584083276490,1.751888825,0.0,5626.691725324210,0.0,451988.8054951700,988687.0796168430,1310383.8371589000
5521,1151.6195793165200,7.0833203,0.0,0.0,0.0,0.0,950137.398770755,0.0
5522,658.0654474385540,0.58117173,0.0,0.0,251696.1175750830,0.0,1063124.2166154100,40461.98065926090
5523,485.06673132246200,0.7943879266666670,0.0,12139.926710683700,0.0,0.0,1211934.2320426500,42099.563060859300
5524,655.3081205537930,6.0583736000000000,0.0,0.0,0.0,0.0,784566.8665850850,237167.33061475900
5525,506.2380944948840,2.4248073,0.0,0.0,0.0,0.0,929335.5924691210,0.0
5526,1241.6526732806900,6.193212,0.0,0.0,0.0,0.0,939493.190433295,0.0
5527,514.2615053118390,8.1553086,0.0,0.0,0.0,0.0,1194625.5861616400,0.0
5528,356.19115516694100,1.0339400000000000,0.0,0.0,0.0,0.0,1558942.4345876900,0.0
5529,433.2329509793610,11.9419442,0.0,101120.58191522400,58397.33436867120,261227.33211251600,1617923.0189816800,17235.620920547600
5530,619.2889582108620,7.54630025,0.0,0.0,0.0,6734.3900580467000,1061194.4797715600,0.0
5531,579.2669044604790,3.6524945,0.0,0.0,0.0,0.0,1123875.110501910,0.0
5532,490.28760826352900,19.049342200000000,0.0,7251.513000294360,352271.0589662380,8049.089403515580,1821697.7630329700,17022.577435373000
5533,1121.6099271388700,7.5186944,0.0,0.0,0.0,0.0,1032343.3251565300,0.0
5534,475.2053862954120,14.788257833333300,129067.11084410200,4749664.292940530,3121311.548057140,2534258.895385480,1117671.6336075000,2056610.3919482800
5535,812.4794501828400,8.54064325,0.0,0.0,0.0,6642.6039036204500,1425079.148468550,0.0
5536,783.4883863624650,5.329184800000000,0.0,0.0,0.0,0.0,1121704.6678531800,0.0
5537,634.295095777355,7.097055800000000,0.0,12791.343530003900,0.0,7452.070742250160,730222.9134490700,0.0
5538,625.2963333055380,6.1500261,0.0,0.0,0.0,0.0,822048.0369367980,116999.86818052600
5539,799.4826064285790,3.3506404,0.0,0.0,0.0,0.0,1208254.3214602100,0.0
5540,817.4941032736180,4.006414900000000,0.0,0.0,0.0,0.0,971558.1051197320,0.0
5541,384.2175353292450,5.4698892,0.0,0.0,0.0,0.0,1228824.2542973200,106951.64618840700
5542,765.4779611925410,4.7450451,0.0,0.0,0.0,0.0,823179.7357453150,0.0
5543,689.4626603512310,5.674967700000000,0.0,0.0,0.0,0.0,926284.1821005070,0.0
5544,615.4966606325310,18.76165825,0.0,849071.2726096910,209484.66083912200,4296.039162303540,2404001.610587330,0.0
5545,689.4250324461000,4.5099843,0.0,0.0,0.0,0.0,952382.1900482830,0.0
5546,467.23058935135700,2.4947858,0.0,0.0,0.0,279026.57547917500,782509.078272282,0.0
5547,499.27407004497800,19.0351296,0.0,18224.871598711800,294931.90752146500,7770.668358811180,1582239.2228967200,5386.670043163640
5548,505.40384717125100,18.344533,0.0,0.0,0.0,0.0,1594642.5956559100,0.0
5549,767.49402072602,9.0375087,0.0,0.0,0.0,0.0,1153546.8256373400,0.0
5550,379.1097733708840,2.76024506,0.0,392320.7281404040,9126.53476757817,7079.766927899420,1047015.658091060,99046.19055942210
5551,532.2629525234660,7.4722405,0.0,0.0,0.0,0.0,934727.6932883890,0.0
5552,525.2539555909770,3.836258866666670,0.0,6830.691273193190,0.0,0.0,953229.8833160690,6861.126771952230
5553,330.66736361812300,11.2530498,0.0,17225.190363866700,3423.616471494310,77577.3557051368,1478713.5504674900,25041.66724652440
5554,661.3079370683300,6.912992300000000,0.0,0.0,0.0,0.0,615170.0261960650,0.0
5555,231.08625079716600,7.504540633333330,0.0,31655.341973542800,0.0,0.0,930387.8278561470,4391.511927041000
5556,427.3217719041480,16.206017500000000,0.0,194095.22858877200,0.0,0.0,1921745.073246320,0.0
5557,219.17439315884700,9.325089366666670,894055.4397962020,2071570.4235954700,4058336.79913842,3073671.2184760800,1804708.1404633500,22465568.357008600
5558,904.5253363231640,4.5099843,0.0,0.0,0.0,0.0,789432.3298864430,0.0
5559,302.2115249522110,10.614029000000000,0.0,0.0,0.0,0.0,1619493.1908445500,0.0
5560,787.4832865568700,5.543074900000000,0.0,0.0,0.0,0.0,920233.2020024140,0.0
5561,309.2313345516120,12.655225,0.0,0.0,0.0,0.0,1742726.3736285800,0.0
5562,302.20683888172500,0.768409955,0.0,255790.91681833900,0.0,0.0,978959.9312988390,0.0
5563,552.0617847522000,0.5538290275,0.0,13997.847402573600,0.0,857949.3734617560,2308584.956881400,9870.196419525060
5564,352.1850859071990,1.137381,0.0,0.0,0.0,0.0,906949.6012059390,0.0
5565,271.1429723850510,1.43727405,0.0,20270.45638892590,0.0,0.0,1049122.446774910,0.0
5566,213.12290338369900,0.559377055,0.0,19223.121831665700,0.0,0.0,732093.4365518580,0.0
5567,551.2113626538700,11.23900525,0.0,50153.844483545300,55406.429466123100,21123.59297988300,2085218.5250348400,0.0
5568,1253.6510646733100,6.8762989,0.0,0.0,0.0,0.0,877360.782188024,0.0
5569,566.2756472744680,8.448360700000000,0.0,0.0,0.0,0.0,752634.1244342160,0.0
5570,284.1389750183990,2.4248073,0.0,0.0,0.0,0.0,991991.3825765430,0.0
5571,540.2597249575470,4.1551076,0.0,0.0,0.0,0.0,763120.3056552920,0.0
5572,427.3049284666100,11.873252800000000,0.0,42014.643097089200,28454.139625693600,87410.05668260930,2017574.7491566400,231948.11889790900
5573,621.1520213119380,1.7776348000000000,0.0,0.0,0.0,0.0,721891.6383788430,0.0
5574,637.4304361055620,2.4175761000000000,0.0,0.0,0.0,0.0,799017.0224158860,0.0
5575,817.4341779495130,8.5382226,0.0,0.0,0.0,0.0,1240329.696358790,0.0
5576,591.2849375192740,4.060218700000000,0.0,0.0,0.0,0.0,781173.1007984580,0.0
5577,174.14933587889600,1.8890833000000000,0.0,59843.336158206800,0.0,0.0,882039.3267616390,0.0
5578,366.2116682553040,1.6046716,0.0,21998.277305279500,0.0,319203.2650672740,928971.7854858310,334356.3024253010
5579,541.4243644528490,18.344533,0.0,0.0,0.0,0.0,1588505.7038938800,0.0
5580,425.3780231987170,8.9958071,0.0,0.0,0.0,0.0,1103396.2411283900,162008.71075280500
5581,1211.6422018767600,6.1785684000000000,0.0,0.0,0.0,0.0,727704.4581898130,0.0
5582,989.5683732823220,5.402334300000000,0.0,0.0,0.0,0.0,763077.1464772940,0.0
5583,295.12821347070800,0.96713092,0.0,365719.5306353980,0.0,25269.755093394100,842486.6655418980,0.0
5584,527.2685238695850,8.448360700000000,0.0,0.0,0.0,0.0,716387.8145547470,0.0
5585,463.1803198639530,5.91310618,0.0,4596879.320656910,557371.7009587030,217824.4590501260,1361951.6550027200,739745.7329848370
5586,423.36160073790700,6.8687969000000000,0.0,0.0,0.0,0.0,1106535.5899029900,0.0
5587,203.17936354734100,4.5287355200000000,0.0,277404.2697814190,9531.390195878430,24419.407464896700,1319560.3091181600,556640.0352504090
5588,1033.5587423327700,7.271994,0.0,0.0,0.0,0.0,1598489.7326109400,0.0
5589,1033.5589302565500,7.271994,0.0,0.0,0.0,0.0,805166.9198974910,0.0
5590,463.1803198639530,5.91310618,0.0,4596879.320656910,557371.7009587030,217824.4590501260,1361951.6550027200,739745.7329848370
5591,278.1294583913050,11.24631725,0.0,89579.79153843720,15765.0232653226,50475.902628810500,1893394.2895598400,0.0
5592,1095.5946846868200,4.8585881000000000,0.0,0.0,0.0,0.0,653034.7736048980,0.0
5593,221.1900090833800,4.536708866666670,2390.303188476540,493753.36571002200,5766.80806937086,25230.0270405496,1003816.3691717300,587723.2296111980
5594,338.6534292477160,11.517265,0.0,5465.480107031440,6000.174195996120,8664.075334688440,1241588.730085760,7452.847067461190
5595,311.0985518366630,1.1903097,0.0,0.0,0.0,0.0,712409.181143438,0.0
5596,359.22813230604600,1.97921395,0.0,7772.954968740260,0.0,0.0,811370.675858391,0.0
5597,558.451449472029,18.6283965,0.0,5952.238555986520,0.0,0.0,1313266.5505092700,0.0
5598,601.1318203126590,4.963531100000000,0.0,0.0,0.0,0.0,1073761.8568104100,0.0
5599,343.2381958591540,9.941031400000000,0.0,0.0,0.0,0.0,1081980.2304353500,0.0
5600,989.567729090534,8.1553086,0.0,0.0,0.0,0.0,809671.0287900420,0.0
5601,549.1390973864050,4.7524471000000000,0.0,0.0,0.0,0.0,1100173.2310087300,0.0
5602,567.2743979407420,4.8585881000000000,0.0,0.0,0.0,0.0,658373.4891659130,0.0
5603,769.4724721706900,3.6598549,0.0,0.0,0.0,0.0,835688.5228203070,0.0
5604,332.19557474858000,1.1831098,0.0,0.0,0.0,0.0,991136.5858469980,0.0
5605,327.0837996827530,3.107809725,0.0,0.0,61260.804276433900,76080.52195139670,822965.0618858460,252889.5845231330
5606,420.2523788903390,14.787247666666700,16452.53233435610,571993.5321426470,1379386.048322460,985311.843607204,1912752.175378370,671345.0202829720
5607,783.4890454940730,2.5674209000000000,0.0,0.0,0.0,0.0,623741.4228666040,0.0
5608,650.5343192611850,18.79136075,0.0,716242.3450632730,151977.51958072200,4407.7593135933,1964460.98033974,0.0
5609,237.08855371980300,7.294472300000000,0.0,4784.654704517330,0.0,0.0,1086791.1011986900,0.0
5610,342.6674195772990,10.665242,0.0,0.0,0.0,7729.540502578390,1124267.125976240,0.0
5611,387.06604899769500,4.956285300000000,0.0,0.0,0.0,0.0,1111609.0351374700,0.0
5612,266.1293904123190,11.9642776,0.0,24193.80561081920,29921.967254002900,41462.15644617110,1689150.519284060,17945.785839959600
5613,351.65339437534100,10.91377475,0.0,13600.484776027100,0.0,8466.981054258260,1091142.9816061100,15428.79218097580
5614,1143.6162420440000,4.060218700000000,0.0,0.0,0.0,0.0,689662.070029551,0.0
5615,521.3986220727940,15.519082500000000,0.0,0.0,0.0,7211.910977519460,1996310.8395412500,0.0
5616,655.441382885998,3.7325877,0.0,0.0,0.0,0.0,662049.9032489070,0.0
5617,577.3869500683490,14.805312000000000,0.0,0.0,0.0,0.0,1433897.226608900,10216.776120115800
5618,1343.6872220178700,5.956253300000000,0.0,0.0,0.0,0.0,659553.7555026130,0.0
5619,679.3106362185850,6.193212,0.0,0.0,0.0,0.0,688259.2460775570,0.0
5620,440.19825657124500,9.89043314,0.0,48722.63526095260,6865.6490329161400,37584.666688047700,987092.8915063760,8904.275809406220
5621,493.2470291014420,5.674967700000000,0.0,0.0,0.0,0.0,698135.7231107810,0.0
5622,650.5342929977280,18.7877145,0.0,716242.3450632730,151977.51958072200,4407.7593135933,847539.5147193120,0.0
5623,1125.605105915470,4.7524471000000000,0.0,0.0,0.0,0.0,609630.4286828470,0.0
5624,286.21662789144300,12.686606,0.0,0.0,0.0,0.0,1449184.4027549800,0.0
5625,397.38292803615300,15.013013500000000,0.0,0.0,0.0,0.0,1481779.5307307800,23961.36757997980
5626,606.2817087723480,4.8585881000000000,0.0,0.0,0.0,0.0,679158.9167108750,0.0
5627,558.4528203831270,18.059358,0.0,3263.4881348882700,0.0,0.0,1124233.506565560,0.0
5628,637.4308826647470,3.7325877,0.0,0.0,0.0,0.0,620708.865625642,0.0
5629,1125.604974158680,4.8952524,0.0,0.0,0.0,0.0,827634.4427329230,0.0
5630,498.2742722637230,19.031308200000000,0.0,5731.869424393520,327817.26795562300,5016.001664648410,1194542.8013690500,9271.693478671450
5631,233.08481858215200,1.1975368000000000,0.0,0.0,0.0,0.0,676178.0990487420,0.0
5632,575.2637173630330,7.2647482000000000,0.0,0.0,0.0,0.0,566500.992195099,0.0
5633,521.2252365327180,9.488149033333330,0.0,0.0,4929.297694910060,8609.928555726260,850377.9584292060,0.0
5634,550.3218498982590,3.3366740000000000,0.0,0.0,0.0,0.0,628230.2720979850,6989.678461312440
5635,764.4243449815480,7.861850200000000,0.0,0.0,0.0,0.0,921245.5999607790,0.0
5636,540.2598610207350,5.2502133,0.0,0.0,16195.524756412900,0.0,551387.8565787710,0.0
5637,595.286984039578,7.2871042,0.0,0.0,0.0,9358.411575515820,772736.9147999970,0.0
5638,480.23943943736200,5.4486527,0.0,0.0,0.0,0.0,568164.1837255370,0.0
5639,351.1773476804980,2.1535384,0.0,0.0,0.0,0.0,854557.8777037030,0.0
5640,687.3941319831870,3.5413661,0.0,0.0,0.0,0.0,726863.883304196,0.0
5641,439.35620385069100,7.646208066666670,0.0,0.0,6479.356678602500,0.0,784487.1185144040,36244.81301693560
5642,334.09138956501400,3.2586889,0.0,0.0,0.0,0.0,657962.6430875180,0.0
5643,540.2602891810760,4.060218700000000,0.0,0.0,0.0,0.0,615452.3442558280,0.0
5644,601.2766567025280,7.705822200000000,0.0,0.0,0.0,0.0,706619.7389318890,0.0
5645,655.3086994380860,6.193212,0.0,0.0,0.0,0.0,934461.3397102590,0.0
5646,218.5951132308810,7.286610500000000,0.0,0.0,0.0,0.0,990805.7376966090,0.0
5647,392.2796464990550,7.6010212,0.0,7047.678201108120,0.0,0.0,947008.0321540300,0.0
5648,343.096731642281,1.7662217,0.0,0.0,0.0,8380.807523771520,764117.0663704210,10662.50067525000
5649,476.7236950838810,8.5309643,0.0,0.0,0.0,0.0,974474.3382219010,0.0
5650,787.4825211600620,4.3548958000000000,0.0,0.0,0.0,0.0,705353.031851687,0.0
5651,512.212241775651,4.5730191,0.0,0.0,5953.072780283190,0.0,777120.3776580910,0.0
5652,512.2695823175740,2.60405745,0.0,71202.34496927380,0.0,0.0,685731.041047266,0.0
5653,540.2610316640270,3.60892795,0.0,0.0,0.0,41955.436067074500,757106.5725334240,0.0
5654,185.10701198403800,1.1288945,1118.6748641044700,7527.381064875030,0.0,0.0,784145.6808562980,0.0
5655,619.4210906346450,2.6857638,0.0,0.0,0.0,0.0,494688.961985535,0.0
5656,489.26423327602100,11.968604400000000,0.0,81866.24231355390,8652.680764628850,67878.32718427640,1497256.0697711800,32795.13553242340
5657,246.1699356911880,1.938828,20145.925664938500,450754.3746912130,0.0,5676.006686581020,593146.500002648,173088.10495437300
5658,458.14222269017000,8.22581245,0.0,0.0,0.0,0.0,961166.829443533,282708.47701482800
5659,502.23341122252200,4.5099843,0.0,0.0,0.0,0.0,583032.365324249,0.0
5660,517.2584773694370,7.869164800000000,0.0,0.0,0.0,0.0,696193.4494743670,0.0
5661,420.18604364483000,1.3705669000000000,0.0,820916.9657213910,610391.606702531,1388088.9566588800,702902.1652646240,24244515.64563190
5662,224.10812031543200,5.8979742,0.0,4018775.3857481400,527704.8115502930,166127.16326306000,1208457.0874044800,497084.81129581200
5663,576.2793624625050,4.1113684,0.0,0.0,0.0,0.0,432644.37022289000,0.0
5664,433.23513227588400,8.33197996,0.0,213541.35631857300,283939.54829647300,481280.05038827400,1626805.3951558000,8572.720042172770
5665,621.2860338650640,4.9233223500000000,0.0,7317.156721288910,0.0,0.0,665942.0279389230,0.0
5666,330.14018357557200,10.8845395,0.0,0.0,0.0,0.0,969974.5288568070,4806.801682031200
5667,543.4408274416560,18.56555,0.0,0.0,0.0,0.0,1115525.5843530400,0.0
5668,641.2839848201800,7.053874700000000,0.0,0.0,0.0,0.0,655898.426518789,0.0
5669,917.5466591016870,7.735203300000000,0.0,0.0,0.0,0.0,681589.3256835980,0.0
5670,345.0838879973350,4.59880435,0.0,0.0,0.0,4306.1025429315500,812749.3400066700,0.0
5671,381.216805236278,4.452040900000000,0.0,0.0,0.0,0.0,821739.6615992360,0.0
5672,439.35670023571300,5.61231805,0.0,0.0,6281.723435458060,0.0,731696.696126058,0.0
5673,835.5201621611530,7.705822200000000,0.0,0.0,0.0,0.0,685358.1473391080,0.0
5674,376.1333044348020,12.06557,0.0,112835.01008452100,0.0,0.0,1188346.117489230,0.0
5675,326.1698857736660,1.1831098,0.0,0.0,0.0,0.0,828155.4597642660,0.0
5676,405.351540146209,4.7450451,0.0,0.0,0.0,0.0,833183.5162198130,0.0
5677,655.4890952386100,18.7874112,4349.133514893350,617143.1027521290,144469.6942395700,5006.124080244710,1637313.28464797,0.0
5678,655.4890234548110,18.7874112,4349.133514893350,617143.1027521290,144469.6942395700,5006.124080244710,832796.5727568380,0.0
5679,423.361480757072,7.66334425,0.0,0.0,15655.759423133600,0.0,721000.0440974540,0.0
5680,779.5678993843840,19.032682,0.0,0.0,171864.4122760010,5510.45983236263,1025891.7995400100,6513.072924141560
5681,444.24268497165200,1.1975368000000000,0.0,0.0,0.0,0.0,584619.6022964070,0.0
5682,521.3985989132550,15.548110500000000,0.0,0.0,0.0,7211.910977519460,1003615.7962593800,0.0
5683,475.3775293601000,5.1806775,0.0,0.0,0.0,0.0,625570.0059103630,0.0
5684,1219.6830168494100,8.6812695,0.0,0.0,0.0,0.0,791253.4974796300,0.0
5685,534.4520850393000,19.123616000000000,0.0,6458.88214664083,0.0,0.0,1133047.4782598500,0.0
5686,540.2597382072340,5.3134712,0.0,0.0,16195.524756412900,0.0,631158.2682672900,0.0
5687,517.1687048595870,4.563110333333330,0.0,0.0,38709.075816493500,0.0,736097.3542490600,7880.203031818690
5688,293.210954543732,9.499368,7610.969083262640,1302989.8629544400,342015.8584572610,264936.0515399320,1204467.0833132400,690678.1554414480
5689,894.6148685539170,16.5809285,0.0,185404.7667715720,0.0,0.0,1181733.8371584300,0.0
5690,567.2746941001540,4.963531100000000,0.0,0.0,0.0,0.0,999751.5392666240,0.0
5691,618.263249656834,5.6789226333333300,0.0,0.0,0.0,4544.958018287250,619717.3164519810,6036272.825280890
5692,495.21677814299800,8.5710899,0.0,0.0,0.0,5073.464582613400,731254.5900108760,0.0
5693,417.1896372347280,7.4783656500000000,0.0,0.0,0.0,0.0,1710130.2446726300,11588.40929595130
5694,348.7160044233550,19.052269,0.0,0.0,0.0,0.0,1061583.4392815600,0.0
5695,329.1238064420340,4.549210566666670,0.0,14572.612026984900,14657.656911374200,0.0,682986.1957371540,0.0
5696,490.22736085602300,3.2586889,0.0,0.0,0.0,0.0,536675.8011906340,0.0
5697,974.4349924869910,5.022039,0.0,0.0,0.0,0.0,573269.3778273280,0.0
5698,730.3265981044230,5.9865835,0.0,0.0,0.0,0.0,470014.3006687760,67374.63546553050
5699,809.5043725195900,8.0090617,0.0,0.0,0.0,0.0,534139.6590500520,0.0
5700,621.3216544191670,9.657746000000000,0.0,0.0,0.0,0.0,740380.5354945290,0.0
5701,765.4784110809340,4.060218700000000,0.0,0.0,0.0,0.0,535179.6866112670,0.0
5702,365.19836379064800,15.4512885,0.0,358498.0385816320,3482.373278232020,0.0,1290471.4921050000,27037.712936807400
5703,433.23520709090400,8.195505520000000,0.0,377130.33354887500,252864.4401225120,393856.36422359100,1216541.0346129400,10404.068160608700
5704,578.5150565642570,18.554114,0.0,191462.86286766000,122408.92101958100,0.0,949488.4185986750,0.0
5705,405.3511756456030,4.5099843,0.0,0.0,0.0,0.0,632599.9778085510,0.0
5706,378.30053156820400,13.261739,0.0,1045312.43839488,0.0,0.0,1791204.6096002300,18009.568390780200
5707,801.4998072360900,1.8887548000000000,0.0,0.0,0.0,0.0,500351.2582827400,0.0
5708,749.4831368448950,9.0448024,0.0,0.0,0.0,0.0,707417.5288826620,0.0
5709,801.4995029694,2.0139415,0.0,0.0,0.0,0.0,473157.74611902700,0.0
5710,423.27352087501200,8.135066250000000,0.0,5385.202829531770,0.0,6153.835762163180,787548.9565071020,30119.74411486020
5711,279.1376035326180,8.2665507,0.0,0.0,0.0,0.0,772094.473083748,10817.552745569600
5712,718.5463458379670,16.9088505,0.0,699739.3312745510,0.0,0.0,1137337.6635262400,0.0
5713,353.2685735784290,9.8355286,0.0,1551852.899676050,206838.20898918,858625.2578773060,803294.430110903,0.0
5714,306.10503621671000,2.6217349,0.0,0.0,0.0,13284.054307617300,562973.791268719,0.0
5715,240.11611049052700,8.237755900000000,0.0,0.0,0.0,0.0,737498.2866175770,0.0
5716,456.2097622611560,8.50639485,0.0,0.0,0.0,0.0,641018.342873988,20383.69578112500
5717,614.3140582764040,8.923180300000000,0.0,0.0,0.0,0.0,590093.2044280260,0.0
5718,541.4234700933580,18.67611,0.0,0.0,0.0,0.0,961393.2762162060,0.0
5719,621.436448138282,5.404598,0.0,0.0,0.0,0.0,627260.6132107770,7370.840857616580
5720,701.4101409484890,3.7035566000000000,0.0,0.0,0.0,0.0,437721.3914932520,0.0
5721,331.21619669938400,18.053308000000000,0.0,0.0,0.0,0.0,842674.0683323580,0.0
5722,360.7159213565900,18.082280000000000,0.0,0.0,0.0,0.0,756174.2373586010,0.0
5723,443.17831198789900,8.3001328,0.0,0.0,0.0,0.0,922149.5786162810,35398.65265617160
5724,689.3052416069070,10.901866,0.0,0.0,0.0,0.0,669377.8033950050,0.0
5725,707.4360999152380,4.730461900000000,0.0,0.0,0.0,0.0,584031.7273909710,0.0
5726,381.1884481167380,2.0283705000000000,0.0,0.0,0.0,0.0,697179.6514818960,0.0
5727,747.3711950474840,9.689306200000000,0.0,0.0,0.0,0.0,607241.657501308,0.0
5728,536.2339664451710,3.0245697,0.0,0.0,0.0,0.0,535746.42529505,0.0
5729,399.2744474068890,10.7616175,0.0,18673.239055898300,0.0,0.0,829237.1225582910,0.0
5730,181.5690193395630,4.44970522,0.0,473705.9606897870,122163.70337714400,88492.12032545890,744215.9453757150,152513.83824063500
5731,448.1855124713720,9.891761100000000,0.0,14364.141460602900,0.0,5745.736001660100,576813.1207401970,0.0
5732,441.3719234944560,3.6451799,0.0,0.0,0.0,0.0,471372.9409670410,0.0
5733,783.4873009936540,2.654289,0.0,0.0,0.0,0.0,484441.2374988280,0.0
5734,619.4203906075310,5.2535957,0.0,0.0,0.0,0.0,532240.0044082280,0.0
5735,284.2009171740760,10.621229,0.0,0.0,0.0,0.0,1000175.5341740800,0.0
5736,1107.5948548062600,4.7524471000000000,0.0,0.0,0.0,0.0,513180.6273150480,0.0
5737,349.2267928060320,17.186092600000000,0.0,937578.9512752850,1862821.3504840300,190661.44806903100,607049.176458296,1483107.1006276700
5738,718.5461334685650,16.9839865,0.0,406316.54801566500,0.0,0.0,1002228.3905264000,0.0
5739,407.3672744156360,8.5065228,0.0,0.0,0.0,0.0,587535.4877866400,0.0
5740,369.14747168613,10.862856000000000,0.0,0.0,0.0,11773.203491015800,624444.096004691,0.0
5741,708.3697632021410,4.5099843,0.0,0.0,0.0,0.0,533148.7824130680,0.0
5742,423.346399443359,16.407034000000000,0.0,209070.44742790900,0.0,0.0,960503.3710050110,0.0
5743,621.3210970939390,9.4113852,0.0,0.0,0.0,0.0,429624.9547691270,0.0
5744,963.5509504175960,4.1551076,0.0,0.0,0.0,0.0,477018.373411689,0.0
5745,351.1769426364560,1.1035789500000000,0.0,0.0,0.0,71116.20993773440,1127545.7006871600,0.0
5746,614.3137033362020,9.1539099,0.0,0.0,0.0,0.0,836703.1280248280,0.0
5747,592.1277473591420,1.6161549000000000,0.0,9895.106711917910,0.0,62524.259179470500,421979.7429365620,281376.0477570580
5748,392.21620009750700,1.2643262,1479.952790578160,13535.743609265400,0.0,0.0,476535.0753082030,0.0
5749,523.4150636662820,17.874463500000000,0.0,4338.344215899280,0.0,0.0,1110704.9139412500,0.0
5750,619.2852790761560,9.861394025,0.0,159935.47049115500,26067.21933903210,248613.99518586900,651328.7898640700,0.0
5751,409.7402995679330,15.054244,0.0,0.0,2083749.13450227,0.0,1012199.6973506300,12026.833081758900
5752,428.2776937745740,11.9879912,0.0,7248.872125663770,15529.43699885690,501864.2229458520,1182593.6598321200,11785.939254374200
5753,643.4501514326240,5.455971400000000,0.0,0.0,0.0,0.0,445319.6059495310,0.0
5754,564.4418364950160,18.067762,0.0,0.0,0.0,0.0,924228.9230807930,0.0
5755,327.0833768484010,3.352436925,0.0,18900.39307724970,8784.984327187630,0.0,652996.8236509930,7671.7577453496100
5756,292.21186966365600,3.67584868,340461.16122566400,702829.2148279430,0.0,889865.8490176400,334999.31979005000,893090.6625698260
5757,398.2424619676780,2.9036866000000000,0.0,29190.92355786330,0.0,0.0,537495.0553593770,0.0
5758,664.3046242951480,6.1785684000000000,0.0,0.0,0.0,0.0,490454.4143896190,0.0
5759,741.460457999059,5.0294431,0.0,0.0,0.0,0.0,474309.0055747260,0.0
5760,532.2542809520880,5.674967700000000,0.0,0.0,0.0,0.0,489076.40047485700,0.0
5761,730.4126589310340,5.1050968,0.0,0.0,0.0,0.0,434784.76922499200,0.0
5762,519.2455643458690,5.493609000000000,0.0,11912.49681110160,0.0,0.0,452545.2109161600,0.0
5763,279.231960578314,11.645711166666700,78948.03642682670,6200915.269268040,580351.2450861310,348908.7188867860,937261.1787004680,777216.3667329750
5764,863.4240855565120,9.880226000000000,0.0,6277.282397982700,0.0,0.0,563581.7279115400,0.0
5765,561.1394822099460,4.93861655,0.0,0.0,4858.618937859580,0.0,657807.4928207510,0.0
5766,587.4307166953370,8.5163561,0.0,0.0,0.0,0.0,522787.6436720590,0.0
5767,364.13845122575500,3.3494288,0.0,0.0,24033.50440107730,0.0,503110.0522638290,0.0
5768,610.5036234243500,17.28559866666670,0.0,132761.89946182400,6236.433036093210,0.0,938049.1477631050,0.0
5769,417.18993036159700,7.4528335500000000,0.0,0.0,0.0,0.0,602967.5969463730,11588.40929595130
5770,1189.6735828056200,8.923180300000000,0.0,0.0,0.0,0.0,549720.9188005750,0.0
5771,1095.5936732095900,5.1416569,0.0,0.0,0.0,0.0,787277.0958059470,0.0
5772,1011.5493745805300,5.4095821,0.0,0.0,0.0,0.0,393874.5408980650,0.0
5773,490.22854575627600,3.65627345,0.0,0.0,0.0,6726.873669679740,620502.0998263830,0.0
5774,337.2733904917380,9.865013775,0.0,457545.8065571630,12251.74872916380,250353.64166922400,609346.3614519790,0.0
5775,1169.6078679140000,7.7131909,0.0,0.0,0.0,0.0,448064.0411760000,0.0
5776,293.2110294928460,11.583841333333300,8682.485344365560,223546.13852780200,162955.3829094290,11769.615384228100,924530.8210685150,13127.847046874800
